easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
3100.0,81700.0,0.04,0.006,0.31,13766634.556,0.18224921980581424,0.8177507801941858,427032.3716681546,187.3097852459842
3183.0,81700.0,0.02,0.001,0.31,13755109.104,0.18191651510511062,0.8180834848948894,,
3266.0,81700.0,0.03,0.004,0.31,13743561.876,0.18158279000475566,0.8184172099952444,,
3349.0,81700.0,0.03,0.004,0.31,13743561.876,0.18158279000475566,0.8184172099952444,1036857.5353357854,239.48084783833644
3432.0,81700.0,0.04,0.007,0.31,13731992.269,0.18124803467954895,0.818751965320451,,
3516.0,81700.0,0.03,0.004,0.31,13720399.672,0.18091223927273983,0.8190877607272602,,
3599.0,81700.0,0.03,0.003,0.31,13708783.459,0.1805753939005522,0.8194246060994478,483187.2572205885,270.445723097678
3682.0,81700.0,0.01,0.0,0.31,13697142.999,0.18023748865676073,0.8197625113432393,,
3765.0,81700.0,0.02,0.002,0.31,13685477.645,0.17989851361731934,0.8201014863826807,,
3848.0,81700.0,0.02,0.002,0.31,13685477.645,0.17989851361731934,0.8201014863826807,214569.0667640281,282.3045281628503
3931.0,81700.0,0.02,0.001,0.31,13673786.744,0.1795584588452508,0.8204415411547492,,
4014.0,81700.0,0.03,0.003,0.31,13662069.631,0.179217314395926,0.820782685604074,,
4097.0,81700.0,0.02,0.001,0.31,13650325.63,0.17887507032187008,0.8211249296781299,380084.3158218992,232.51809794176364
4180.0,81700.0,0.01,0.0,0.31,13638554.057,0.17853171667852677,0.8214682833214733,,
4264.0,81700.0,0.02,0.001,0.31,13626754.216,0.1781872435296029,0.8218127564703971,,
4347.0,81700.0,0.02,0.001,0.31,13626754.216,0.1781872435296029,0.8218127564703971,269511.93516669824,396.37882054987733
4430.0,81700.0,0.02,0.001,0.31,13614925.402,0.17784164095286656,0.8221583590471334,,
4513.0,81700.0,0.03,0.003,0.31,13603066.903,0.17749489904594962,0.8225051009540504,,
4596.0,81700.0,0.0,0.0,0.31,13591177.995,0.17714700793241817,0.8228529920675818,761962.724294937,294.053540796175
