easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
79200.0,65600.0,0.04,0.008,0.348,10689839.087,0.14393814171500205,0.8560618582849979,536702.29993908,255.2862338724407
79248.0,65600.0,0.04,0.008,0.348,10689839.087,0.14393814171500205,0.8560618582849979,,
79296.0,65600.0,0.05,0.011,0.348,10694187.452,0.14326853748068527,0.8567314625193148,,
79345.0,65600.0,0.05,0.011,0.348,10694187.452,0.14326853748068527,0.8567314625193148,885622.0355835721,254.39546066258296
79393.0,65600.0,0.04,0.006,0.347,10698422.439,0.14259402849282,0.85740597150718,,
79441.0,65600.0,0.04,0.006,0.347,10698422.439,0.14259402849282,0.85740597150718,,
79489.0,65600.0,0.04,0.007,0.347,10702544.217,0.14191472179287276,0.8580852782071272,712886.0857248796,311.4148449686252
79538.0,65600.0,0.04,0.007,0.347,10702544.217,0.14191472179287276,0.8580852782071272,,
79586.0,65600.0,0.07,0.022,0.347,10706552.966,0.14123072509101073,0.8587692749089892,,
79634.0,65600.0,0.07,0.022,0.347,10706552.966,0.14123072509101073,0.8587692749089892,715044.8843620345,351.3853082371296
79682.0,65600.0,0.07,0.023,0.346,10710448.874,0.1405421468093745,0.8594578531906255,,
79730.0,65600.0,0.07,0.023,0.346,10710448.874,0.1405421468093745,0.8594578531906255,,
79779.0,65600.0,0.07,0.017,0.346,10714232.14,0.13984909612573007,0.86015090387427,695796.2625897962,374.155834082374
79827.0,65600.0,0.07,0.017,0.346,10714232.14,0.13984909612573007,0.86015090387427,,
79875.0,65600.0,0.06,0.015,0.346,10717902.97,0.1391516830178724,0.8608483169821276,,
79923.0,65600.0,0.06,0.015,0.346,10717902.97,0.1391516830178724,0.8608483169821276,847926.947706353,234.47683620193084
79972.0,65600.0,0.05,0.01,0.345,10721461.578,0.13845001830848963,0.8615499816915104,,
80020.0,65600.0,0.05,0.01,0.345,10721461.578,0.13845001830848963,0.8615499816915104,,
80068.0,65600.0,0.06,0.014,0.345,10724908.186,0.1377442137107428,0.8622557862892573,646991.8268952556,322.0168719363213
80116.0,65600.0,0.06,0.014,0.345,10724908.186,0.1377442137107428,0.8622557862892573,,
80164.0,65600.0,0.04,0.004,0.344,10728243.02,0.13703438187429,0.8629656181257099,,
80213.0,65600.0,0.04,0.004,0.344,10728243.02,0.13703438187429,0.8629656181257099,695706.0887228776,269.63386726223735
80261.0,65600.0,0.03,0.003,0.344,10731466.313,0.1363206364320805,0.8636793635679195,,
80309.0,65600.0,0.03,0.003,0.344,10731466.313,0.1363206364320805,0.8636793635679195,,
80357.0,65600.0,0.04,0.006,0.344,10734578.304,0.13560309204788684,0.8643969079521132,649716.6472009816,277.7800512662643
80406.0,65600.0,0.04,0.006,0.344,10734578.304,0.13560309204788684,0.8643969079521132,,
80454.0,65600.0,0.04,0.005,0.343,10737579.234,0.13488186446426087,0.8651181355357391,,
80502.0,65600.0,0.04,0.005,0.343,10737579.234,0.13488186446426087,0.8651181355357391,1280659.7414721742,237.59666142325736
80550.0,65600.0,0.05,0.008,0.343,10740469.348,0.13415707055148068,0.8658429294485193,,
80598.0,65600.0,0.05,0.008,0.343,10740469.348,0.13415707055148068,0.8658429294485193,,
80647.0,65600.0,0.05,0.008,0.343,10740469.348,0.13415707055148068,0.8658429294485193,695564.1757069164,229.3541771143823
80695.0,65600.0,0.07,0.021,0.343,10743248.895,0.13342882835698658,0.8665711716430134,,
80743.0,65600.0,0.07,0.021,0.343,10743248.895,0.13342882835698658,0.8665711716430134,,
80791.0,65600.0,0.04,0.006,0.342,10745918.125,0.13269725715571987,0.8673027428442801,911914.1975466589,365.35083955115385
80840.0,65600.0,0.04,0.006,0.342,10745918.125,0.13269725715571987,0.8673027428442801,,
80888.0,65600.0,0.04,0.007,0.342,10748477.291,0.13196247750112564,0.8680375224988743,,
80936.0,65600.0,0.04,0.007,0.342,10748477.291,0.13196247750112564,0.8680375224988743,384603.4553756761,365.99246141617186
80984.0,65600.0,0.06,0.015,0.341,10750926.645,0.13122461127680468,0.8687753887231953,,
81032.0,65600.0,0.06,0.015,0.341,10750926.645,0.13122461127680468,0.8687753887231953,,
81081.0,65600.0,0.02,0.002,0.341,10753266.441,0.13048378174932548,0.8695162182506745,1755288.737468817,266.28584292364764
81129.0,65600.0,0.02,0.002,0.341,10753266.441,0.13048378174932548,0.8695162182506745,,
81177.0,65600.0,0.05,0.006,0.341,10755496.932,0.1297401136213811,0.8702598863786188,,
81225.0,65600.0,0.05,0.006,0.341,10755496.932,0.1297401136213811,0.8702598863786188,798193.3423956314,294.1322336670517
81274.0,65600.0,0.04,0.005,0.34,10757618.369,0.1289937330860074,0.8710062669139926,,
81322.0,65600.0,0.04,0.005,0.34,10757618.369,0.1289937330860074,0.8710062669139926,,
81370.0,65600.0,0.05,0.011,0.34,10759631.002,0.12824476788164568,0.8717552321183544,423832.58677653613,263.2400309695924
81418.0,65600.0,0.05,0.011,0.34,10759631.002,0.12824476788164568,0.8717552321183544,,
81466.0,65600.0,0.03,0.004,0.34,10761535.08,0.12749334734781426,0.8725066526521857,,
81515.0,65600.0,0.03,0.004,0.34,10761535.08,0.12749334734781426,0.8725066526521857,967596.817147072,352.21808691555543
81563.0,65600.0,0.07,0.015,0.339,10763330.847,0.12673960248189758,0.8732603975181024,,
81611.0,65600.0,0.07,0.015,0.339,10763330.847,0.12673960248189758,0.8732603975181024,,
81659.0,65600.0,0.08,0.026,0.339,10765018.545,0.12598366599640776,0.8740163340035922,523237.9810857779,392.02671368291817
81708.0,65600.0,0.08,0.026,0.339,10765018.545,0.12598366599640776,0.8740163340035922,,
81756.0,65600.0,0.06,0.014,0.338,10766598.41,0.12522567237757978,0.8747743276224202,,
81804.0,65600.0,0.06,0.014,0.338,10766598.41,0.12522567237757978,0.8747743276224202,834410.423549225,333.1000899641572
81852.0,65600.0,0.05,0.009,0.338,10768070.676,0.12446575794416276,0.8755342420558372,,
81900.0,65600.0,0.05,0.009,0.338,10768070.676,0.12446575794416276,0.8755342420558372,,
81949.0,65600.0,0.05,0.009,0.338,10768070.676,0.12446575794416276,0.8755342420558372,1204953.5349208298,316.37325465804696
81997.0,65600.0,0.05,0.012,0.338,10769435.568,0.12370406090769631,0.8762959390923037,,
82045.0,65600.0,0.05,0.012,0.338,10769435.568,0.12370406090769631,0.8762959390923037,,
82093.0,65600.0,0.06,0.012,0.337,10770693.307,0.12294072143301583,0.8770592785669842,1140442.3103046007,313.9504081213298
82142.0,65600.0,0.06,0.012,0.337,10770693.307,0.12294072143301583,0.8770592785669842,,
82190.0,65600.0,0.03,0.003,0.337,10771844.108,0.12217588169997913,0.8778241183000208,,
82238.0,65600.0,0.03,0.003,0.337,10771844.108,0.12217588169997913,0.8778241183000208,669676.2853958999,306.1629162349841
82286.0,65600.0,0.05,0.011,0.336,10772888.177,0.1214096859657791,0.8785903140342209,,
82334.0,65600.0,0.05,0.011,0.336,10772888.177,0.1214096859657791,0.8785903140342209,,
82383.0,65600.0,0.06,0.013,0.336,10773825.713,0.12064228062796392,0.8793577193720361,717614.4393282266,270.49093032149847
82431.0,65600.0,0.06,0.013,0.336,10773825.713,0.12064228062796392,0.8793577193720361,,
82479.0,65600.0,0.05,0.012,0.336,10774656.906,0.11987381428839572,0.8801261857116043,,
82527.0,65600.0,0.05,0.012,0.336,10774656.906,0.11987381428839572,0.8801261857116043,943233.190022019,259.81191100038745
82576.0,65600.0,0.05,0.011,0.335,10775381.938,0.11910443781761933,0.8808955621823806,,
82624.0,65600.0,0.05,0.011,0.335,10775381.938,0.11910443781761933,0.8808955621823806,,
82672.0,65600.0,0.06,0.014,0.335,10776000.978,0.11833430442005256,0.8816656955799475,581662.8345295984,361.080113503053
82720.0,65600.0,0.06,0.014,0.335,10776000.978,0.11833430442005256,0.8816656955799475,,
82768.0,65600.0,0.05,0.009,0.335,10776514.19,0.1175635696998208,0.8824364303001792,,
82817.0,65600.0,0.05,0.009,0.335,10776514.19,0.1175635696998208,0.8824364303001792,536999.416898683,308.9348215219391
82865.0,65600.0,0.03,0.004,0.334,10776921.721,0.11679239172677909,0.8832076082732209,,
82913.0,65600.0,0.03,0.004,0.334,10776921.721,0.11679239172677909,0.8832076082732209,,
82961.0,65600.0,0.03,0.003,0.334,10777223.711,0.11602093110340969,0.8839790688965903,467463.46518054133,366.05350545922136
83010.0,65600.0,0.03,0.003,0.334,10777223.711,0.11602093110340969,0.8839790688965903,,
83058.0,65600.0,0.05,0.01,0.333,10777420.286,0.11524935103181354,0.8847506489681864,,
83106.0,65600.0,0.05,0.01,0.333,10777420.286,0.11524935103181354,0.8847506489681864,506802.3528238078,169.01058306676805
83154.0,65600.0,0.03,0.003,0.333,10777511.559,0.11447781738102729,0.8855221826189728,,
83202.0,65600.0,0.03,0.003,0.333,10777511.559,0.11447781738102729,0.8855221826189728,,
83251.0,65600.0,0.02,0.001,0.333,10777497.631,0.11370649875452447,0.8862935012454756,702538.3304559314,388.10154080395597
83299.0,65600.0,0.02,0.001,0.333,10777497.631,0.11370649875452447,0.8862935012454756,,
83347.0,65600.0,0.02,0.001,0.333,10777497.631,0.11370649875452447,0.8862935012454756,,
83395.0,65600.0,0.05,0.009,0.332,10777378.587,0.11293556655769438,0.8870644334423057,536457.4555008954,393.446199910429
83444.0,65600.0,0.05,0.009,0.332,10777378.587,0.11293556655769438,0.8870644334423057,,
83492.0,65600.0,0.06,0.014,0.332,10777154.499,0.1121651950653049,0.8878348049346951,,
83540.0,65600.0,0.06,0.014,0.332,10777154.499,0.1121651950653049,0.8878348049346951,597608.1757514509,260.50184298456253
83588.0,65600.0,0.04,0.005,0.331,10776825.424,0.11139556148870253,0.8886044385112974,,
83636.0,65600.0,0.04,0.005,0.331,10776825.424,0.11139556148870253,0.8886044385112974,,
83685.0,65600.0,0.07,0.015,0.331,10776391.402,0.11062684604238149,0.8893731539576185,788902.9756396549,296.06303993101096
83733.0,65600.0,0.07,0.015,0.331,10776391.402,0.11062684604238149,0.8893731539576185,,
83781.0,65600.0,0.06,0.017,0.331,10775852.459,0.10985923201008588,0.8901407679899142,,
83829.0,65600.0,0.06,0.017,0.331,10775852.459,0.10985923201008588,0.8901407679899142,586342.8234519339,280.96699435099595
83878.0,65600.0,0.04,0.006,0.33,10775208.601,0.10909290580997298,0.890907094190027,,
83926.0,65600.0,0.04,0.006,0.33,10775208.601,0.10909290580997298,0.890907094190027,,
83974.0,65600.0,0.06,0.017,0.33,10774459.821,0.10832805705872273,0.8916719429412773,770624.0682380466,285.7158374508283
