easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
64400.0,34700.0,0.09,0.032,0.331,10735644.966,0.14530290594021653,0.8546970940597834,773884.3443617205,294.5402619304267
64464.0,34700.0,0.08,0.026,0.331,10724486.108,0.1451246329376126,0.8548753670623874,,
64528.0,34700.0,0.08,0.026,0.331,10724486.108,0.1451246329376126,0.8548753670623874,,
64592.0,34700.0,0.09,0.047,0.331,10713361.243,0.14495282329256953,0.8550471767074305,924418.1816000777,223.11741432432478
64656.0,34700.0,0.09,0.04,0.331,10702273.437,0.1447875952751583,0.8552124047248417,,
64720.0,34700.0,0.09,0.04,0.331,10702273.437,0.1447875952751583,0.8552124047248417,,
64784.0,34700.0,0.07,0.02,0.331,10691225.812,0.14462906906173073,0.8553709309382693,623886.458447205,260.71774019248596
64848.0,34700.0,0.07,0.02,0.331,10691225.812,0.14462906906173073,0.8553709309382693,,
64913.0,34700.0,0.08,0.024,0.331,10680221.544,0.14447736674138054,0.8555226332586194,,
64977.0,34700.0,0.11,0.045,0.331,10669263.862,0.14433261231818365,0.8556673876818164,1271154.2382635681,259.5900001408003
65041.0,34700.0,0.11,0.045,0.331,10669263.862,0.14433261231818365,0.8556673876818164,,
65105.0,34700.0,0.09,0.035,0.331,10658356.049,0.14419493170878941,0.8558050682912106,,
65169.0,34700.0,0.08,0.023,0.331,10647501.444,0.14406445273488025,0.8559355472651198,735868.0931214084,363.7712359118847
65233.0,34700.0,0.08,0.023,0.331,10647501.444,0.14406445273488025,0.8559355472651198,,
65297.0,34700.0,0.09,0.027,0.331,10636703.439,0.14394130511009498,0.856058694889905,,
65361.0,34700.0,0.1,0.039,0.331,10625965.481,0.14382562042070815,0.8561743795792919,597548.6992943028,287.76258027924547
65425.0,34700.0,0.1,0.039,0.331,10625965.481,0.14382562042070815,0.8561743795792919,,
65489.0,34700.0,0.1,0.039,0.331,10615291.068,0.14371753209970337,0.8562824679002966,,
65553.0,34700.0,0.08,0.03,0.331,10604683.753,0.14361717539338795,0.8563828246066121,660536.9383971444,334.9436517274576
65617.0,34700.0,0.08,0.03,0.331,10604683.753,0.14361717539338795,0.8563828246066121,,
65681.0,34700.0,0.09,0.027,0.332,10594147.139,0.14352468732029056,0.8564753126797094,,
65745.0,34700.0,0.09,0.027,0.332,10594147.139,0.14352468732029056,0.8564753126797094,980409.402607894,296.7849754592134
65809.0,34700.0,0.1,0.039,0.332,10583684.881,0.14344020662125295,0.856559793378747,,
65874.0,34700.0,0.1,0.044,0.332,10573300.682,0.14336387370033513,0.8566361262996649,,
65938.0,34700.0,0.1,0.044,0.332,10573300.682,0.14336387370033513,0.8566361262996649,807686.2343557734,276.17721620268406
66002.0,34700.0,0.09,0.032,0.332,10562998.296,0.14329583055570538,0.8567041694442946,,
66066.0,34700.0,0.08,0.022,0.332,10552781.519,0.14323622069972844,0.8567637793002716,,
66130.0,34700.0,0.08,0.022,0.332,10552781.519,0.14323622069972844,0.8567637793002716,221961.77049532847,296.56194462563553
66194.0,34700.0,0.05,0.008,0.332,10542654.194,0.14318518906760191,0.8568148109323981,,
66258.0,34700.0,0.09,0.031,0.332,10532620.203,0.14314288191364388,0.8568571180863561,,
66322.0,34700.0,0.09,0.031,0.332,10532620.203,0.14314288191364388,0.8568571180863561,886899.4030974901,357.48759592743636
66386.0,34700.0,0.1,0.047,0.332,10522683.47,0.14310944669447842,0.8568905533055216,,
66450.0,34700.0,0.09,0.036,0.332,10512847.953,0.1430850319384528,0.8569149680615472,,
66514.0,34700.0,0.09,0.036,0.332,10512847.953,0.1430850319384528,0.8569149680615472,896976.3150361013,265.14988687274007
66578.0,34700.0,0.08,0.028,0.332,10503117.642,0.1430697871002567,0.8569302128997434,,
66642.0,34700.0,0.08,0.028,0.332,10503117.642,0.1430697871002567,0.8569302128997434,,
66706.0,34700.0,0.1,0.038,0.332,10493496.557,0.14306386240023267,0.8569361375997673,911726.3639240029,291.54503911411825
66770.0,34700.0,0.07,0.024,0.332,10483988.743,0.14306740864745432,0.8569325913525456,,
66835.0,34700.0,0.07,0.024,0.332,10483988.743,0.14306740864745432,0.8569325913525456,,
66899.0,34700.0,0.12,0.059,0.332,10474598.263,0.14308057704603824,0.8569194229539617,391600.2216491789,206.42326793374275
66963.0,34700.0,0.08,0.032,0.332,10465329.196,0.14310351898391171,0.8568964810160883,,
67027.0,34700.0,0.08,0.032,0.332,10465329.196,0.14310351898391171,0.8568964810160883,,
67091.0,34700.0,0.08,0.029,0.333,10456185.63,0.1431363858035907,0.8568636141964093,806224.5591051157,225.594538015895
67155.0,34700.0,0.09,0.037,0.333,10447171.659,0.14317932855447654,0.8568206714455234,,
67219.0,34700.0,0.09,0.037,0.333,10447171.659,0.14317932855447654,0.8568206714455234,,
67283.0,34700.0,0.08,0.025,0.333,10438291.371,0.14323249772627844,0.8567675022737216,1102384.2769403683,265.1570203970466
67347.0,34700.0,0.08,0.025,0.333,10438291.371,0.14323249772627844,0.8567675022737216,,
67411.0,34700.0,0.11,0.049,0.333,10429548.845,0.1432960429634748,0.8567039570365251,,
67475.0,34700.0,0.08,0.028,0.333,10420948.146,0.14337011276055991,0.8566298872394401,432034.8611423337,354.17312307475265
67539.0,34700.0,0.08,0.028,0.333,10420948.146,0.14337011276055991,0.8566298872394401,,
67603.0,34700.0,0.08,0.021,0.333,10412493.311,0.14345485413850903,0.856545145861491,,
67667.0,34700.0,0.09,0.03,0.333,10404188.345,0.1435504123024146,0.8564495876975854,1075994.315800923,219.55146192025933
67731.0,34700.0,0.09,0.03,0.333,10404188.345,0.1435504123024146,0.8564495876975854,,
67796.0,34700.0,0.09,0.028,0.333,10396037.212,0.14365693028125004,0.85634306971875,,
67860.0,34700.0,0.07,0.018,0.333,10388043.825,0.1437745485502698,0.8562254514497302,368196.90776723897,230.07473139773575
67924.0,34700.0,0.07,0.018,0.333,10388043.825,0.1437745485502698,0.8562254514497302,,
67988.0,34700.0,0.06,0.011,0.333,10380212.037,0.14390340463726123,0.8560965953627387,,
68052.0,34700.0,0.08,0.024,0.333,10372545.632,0.1440436327141039,0.8559563672858961,665616.0026110304,334.72787349193516
68116.0,34700.0,0.08,0.024,0.333,10372545.632,0.1440436327141039,0.8559563672858961,,
68180.0,34700.0,0.06,0.018,0.333,10365048.311,0.14419536317502604,0.855804636824974,,
68244.0,34700.0,0.06,0.018,0.333,10365048.311,0.14419536317502604,0.855804636824974,1298034.870939931,312.5161221846589
68308.0,34700.0,0.08,0.036,0.333,10357723.688,0.14435872220385434,0.8556412777961456,,
68372.0,34700.0,0.09,0.045,0.333,10350575.272,0.14453383133234285,0.8554661686676571,,
68436.0,34700.0,0.09,0.045,0.333,10350575.272,0.14453383133234285,0.8554661686676571,542892.2468413855,298.92374808992315
68500.0,34700.0,0.08,0.03,0.333,10343606.463,0.14472080699225986,0.8552791930077401,,
68564.0,34700.0,0.08,0.028,0.333,10336820.537,0.14491976006409002,0.85508023993591,,
68628.0,34700.0,0.08,0.028,0.333,10336820.537,0.14491976006409002,0.85508023993591,673950.4804237717,257.35042828258867
68692.0,34700.0,0.07,0.021,0.334,10330220.634,0.14513079542562535,0.8548692045743747,,
68757.0,34700.0,0.08,0.033,0.334,10323809.753,0.14535401150376698,0.854645988496233,,
68821.0,34700.0,0.08,0.033,0.334,10323809.753,0.14535401150376698,0.854645988496233,1163304.5873321204,288.2098899794994
68885.0,34700.0,0.1,0.053,0.334,10317590.733,0.1455894998332817,0.8544105001667183,,
68949.0,34700.0,0.1,0.053,0.334,10317590.733,0.1455894998332817,0.8544105001667183,,
69013.0,34700.0,0.1,0.048,0.334,10311566.25,0.1458373446263354,0.8541626553736645,823064.9031710025,326.00425409397434
69077.0,34700.0,0.06,0.012,0.334,10305738.804,0.1460976223568161,0.8539023776431839,,
69141.0,34700.0,0.06,0.012,0.334,10305738.804,0.1460976223568161,0.8539023776431839,,
69205.0,34700.0,0.09,0.034,0.334,10300110.707,0.14637040136337132,0.8536295986366287,1184005.60370913,329.7920001701526
69269.0,34700.0,0.09,0.035,0.334,10294684.079,0.14665574147534838,0.8533442585246516,,
69333.0,34700.0,0.09,0.035,0.334,10294684.079,0.14665574147534838,0.8533442585246516,,
69397.0,34700.0,0.09,0.024,0.334,10289460.834,0.14695369366546862,0.8530463063345314,1087566.353863844,310.57920109938595
69461.0,34700.0,0.09,0.032,0.334,10284442.678,0.14726429973314145,0.8527357002668585,,
69525.0,34700.0,0.09,0.032,0.334,10284442.678,0.14726429973314145,0.8527357002668585,,
69589.0,34700.0,0.09,0.037,0.334,10279631.097,0.1475875920219933,0.8524124079780067,740008.0955967238,311.94044209440824
69653.0,34700.0,0.08,0.023,0.334,10275027.354,0.14792359317493917,0.8520764068250608,,
69718.0,34700.0,0.08,0.023,0.334,10275027.354,0.14792359317493917,0.8520764068250608,,
69782.0,34700.0,0.1,0.039,0.334,10270632.483,0.1482723159296952,0.8517276840703047,1413551.6494113402,309.70976511389756
69846.0,34700.0,0.1,0.039,0.334,10270632.483,0.1482723159296952,0.8517276840703047,,
69910.0,34700.0,0.08,0.031,0.334,10266447.287,0.14863376295723885,0.8513662370427612,,
69974.0,34700.0,0.08,0.022,0.334,10262472.33,0.14900792674526672,0.8509920732547333,297873.2007083472,404.5174322337826
70038.0,34700.0,0.08,0.022,0.334,10262472.33,0.14900792674526672,0.8509920732547333,,
70102.0,34700.0,0.11,0.053,0.334,10258707.942,0.14939478952811544,0.8506052104718845,,
70166.0,34700.0,0.1,0.051,0.334,10255154.214,0.14979432326394873,0.8502056767360513,1496660.7238841315,254.36587717433497
70230.0,34700.0,0.1,0.051,0.334,10255154.214,0.14979432326394873,0.8502056767360513,,
70294.0,34700.0,0.06,0.013,0.334,10251811.001,0.15020648965974162,0.8497935103402584,,
70358.0,34700.0,0.1,0.04,0.334,10248677.919,0.15063124024337907,0.849368759756621,1488138.8389704411,422.17404394049197
70422.0,34700.0,0.1,0.04,0.334,10248677.919,0.15063124024337907,0.849368759756621,,
70486.0,34700.0,0.07,0.019,0.334,10245754.356,0.15106851648246816,0.8489314835175319,,
70550.0,34700.0,0.09,0.032,0.334,10243039.468,0.1515182499479364,0.8484817500520636,725422.2199298401,253.86047509597933
70614.0,34700.0,0.09,0.032,0.334,10243039.468,0.1515182499479364,0.8484817500520636,,
70679.0,34700.0,0.06,0.012,0.334,10240532.189,0.15198036252068842,0.8480196374793116,,
70743.0,34700.0,0.06,0.012,0.334,10240532.189,0.15198036252068842,0.8480196374793116,939218.7038240235,397.8331866603213
