easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
2700.0,26200.0,0.06,0.011,0.366,9123711.456,0.2696597162875368,0.7303402837124632,1213926.1321187043,321.5575267458719
2790.0,26200.0,0.06,0.015,0.366,9113532.475,0.27023999713379365,0.7297600028662063,,
2880.0,26200.0,0.07,0.025,0.366,9103383.627,0.27081837030034167,0.7291816296996583,,
2970.0,26200.0,0.06,0.016,0.367,9093265.555,0.27139474089532584,0.7286052591046741,,
3060.0,26200.0,0.06,0.013,0.367,9083178.924,0.27196901168156257,0.7280309883184375,,
3150.0,26200.0,0.06,0.016,0.367,9073124.412,0.27254108302228114,0.7274589169777188,,
3241.0,26200.0,0.06,0.016,0.367,9073124.412,0.27254108302228114,0.7274589169777188,,
3331.0,26200.0,0.06,0.015,0.367,9063102.721,0.2731108528249281,0.7268891471750719,,
3421.0,26200.0,0.05,0.011,0.367,9053114.569,0.27367821648463536,0.7263217835153646,,
3511.0,26200.0,0.05,0.009,0.367,9043160.698,0.274243066826598,0.725756933173402,,
3601.0,26200.0,0.06,0.016,0.367,9033241.866,0.2748052940474178,0.7251947059525822,,
3691.0,26200.0,0.08,0.026,0.367,9023358.855,0.2753647856557534,0.7246352143442466,,
3781.0,26200.0,0.07,0.021,0.367,9013512.468,0.27592142641237777,0.7240785735876223,,
3871.0,26200.0,0.05,0.015,0.367,9003703.529,0.2764750982692558,0.7235249017307441,,
3961.0,26200.0,0.04,0.005,0.367,8993932.885,0.2770256803084994,0.7229743196915006,,
4051.0,26200.0,0.08,0.021,0.367,8984201.407,0.27757304868064075,0.7224269513193593,,
4142.0,26200.0,0.08,0.021,0.367,8984201.407,0.27757304868064075,0.7224269513193593,,
4232.0,26200.0,0.07,0.017,0.367,8974509.988,0.2781170765427169,0.7218829234572831,,
4322.0,26200.0,0.05,0.01,0.367,8964859.545,0.27865763399645743,0.7213423660035425,,
4412.0,26200.0,0.05,0.01,0.367,8955251.02,0.27919458802637537,0.7208054119736247,,
4502.0,26200.0,0.03,0.005,0.367,8945685.382,0.27972780243838646,0.7202721975616135,,
4592.0,26200.0,0.08,0.026,0.367,8936163.622,0.2802571377990238,0.7197428622009763,,
4682.0,26200.0,0.05,0.009,0.367,8926686.76,0.28078245137560054,0.7192175486243995,,
4772.0,26200.0,0.04,0.009,0.367,8917255.839,0.2813035970775571,0.718696402922443,,
4862.0,26200.0,0.05,0.009,0.367,8907871.934,0.2818204253999378,0.7181795746000622,,
4952.0,26200.0,0.06,0.018,0.367,8898536.143,0.28233278336819306,0.717667216631807,646955.112699255,253.53695757693944
5042.0,26200.0,0.06,0.018,0.367,8898536.143,0.28233278336819306,0.717667216631807,,
5133.0,26200.0,0.07,0.022,0.367,8889249.593,0.28284051448635666,0.7171594855136434,,
5223.0,26200.0,0.07,0.028,0.367,8880013.442,0.28334345868808725,0.7166565413119128,,
5313.0,26200.0,0.04,0.006,0.367,8870828.872,0.28384145229152413,0.7161585477084759,,
5403.0,26200.0,0.03,0.004,0.367,8861697.099,0.2843343279586383,0.7156656720413617,,
5493.0,26200.0,0.06,0.016,0.367,8852619.364,0.2848219146601157,0.7151780853398844,,
5583.0,26200.0,0.03,0.004,0.367,8843596.941,0.2853040376459891,0.7146959623540109,,
5673.0,26200.0,0.08,0.025,0.367,8834631.131,0.2857805184237709,0.714219481576229,,
5763.0,26200.0,0.05,0.01,0.367,8825723.268,0.2862511747446738,0.7137488252553261,,
5853.0,26200.0,0.06,0.014,0.367,8816874.713,0.2867158205990289,0.7132841794009711,,
5943.0,26200.0,0.06,0.014,0.367,8816874.713,0.2867158205990289,0.7132841794009711,,
6034.0,26200.0,0.07,0.021,0.367,8808086.858,0.287174266222508,0.7128257337774919,,
6124.0,26200.0,0.04,0.006,0.367,8799361.127,0.28762631811443956,0.7123736818855604,,
6214.0,26200.0,0.06,0.016,0.367,8790698.972,0.2880717790694216,0.7119282209305784,,
6304.0,26200.0,0.07,0.021,0.367,8782101.874,0.28851044822449734,0.7114895517755027,,
6394.0,26200.0,0.05,0.013,0.367,8773571.344,0.2889421211230504,0.7110578788769496,,
6484.0,26200.0,0.08,0.02,0.367,8765108.921,0.2893665897978255,0.7106334102021745,,
6574.0,26200.0,0.07,0.017,0.367,8756716.172,0.28978364287483377,0.7102163571251663,,
6664.0,26200.0,0.05,0.008,0.367,8748394.691,0.2901930657004004,0.7098069342995996,,
6754.0,26200.0,0.06,0.021,0.367,8740146.096,0.29059464049360895,0.709405359506391,,
6844.0,26200.0,0.06,0.021,0.367,8740146.096,0.29059464049360895,0.709405359506391,,
6935.0,26200.0,0.06,0.012,0.367,8731972.033,0.29098814652666,0.7090118534733401,,
7025.0,26200.0,0.05,0.011,0.367,8723874.167,0.291373360335435,0.7086266396645651,,
7115.0,26200.0,0.08,0.031,0.367,8715854.185,0.29175005596277126,0.7082499440372287,,
7205.0,26200.0,0.05,0.009,0.367,8707913.796,0.2921180052373251,0.7078819947626749,357227.0682265382,344.2877340917432
7295.0,26200.0,0.04,0.005,0.367,8700054.721,0.292476978090007,0.707523021909993,,
7385.0,26200.0,0.05,0.011,0.367,8692278.699,0.2928267429110027,0.7071732570889973,,
7475.0,26200.0,0.05,0.011,0.367,8684587.477,0.2931670669492212,0.7068329330507788,,
7565.0,26200.0,0.06,0.013,0.367,8676982.811,0.29349771675661535,0.7065022832433847,,
7655.0,26200.0,0.05,0.011,0.367,8669466.462,0.2938184586793044,0.7061815413206955,,
7745.0,26200.0,0.05,0.011,0.367,8669466.462,0.2938184586793044,0.7061815413206955,,
7835.0,26200.0,0.05,0.009,0.367,8662040.19,0.294129059396504,0.705870940603496,,
7926.0,26200.0,0.06,0.01,0.367,8654705.75,0.294429286508756,0.705570713491244,,
8016.0,26200.0,0.06,0.014,0.367,8647464.889,0.2947189091757961,0.705281090824204,,
8106.0,26200.0,0.05,0.009,0.367,8640319.34,0.29499769880360976,0.7050023011963902,,
8196.0,26200.0,0.03,0.004,0.367,8633270.815,0.29526542977989356,0.7047345702201064,,
8286.0,26200.0,0.04,0.005,0.367,8626321.001,0.29552188025586695,0.704478119744133,,
8376.0,26200.0,0.04,0.006,0.367,8619471.553,0.29576683297145573,0.7042331670285442,,
8466.0,26200.0,0.06,0.016,0.367,8612724.089,0.29600007611979395,0.703999923880206,,
8556.0,26200.0,0.04,0.007,0.366,8606080.179,0.29622140424577076,0.7037785957542293,,
8646.0,26200.0,0.04,0.007,0.366,8606080.179,0.29622140424577076,0.7037785957542293,,
8736.0,26200.0,0.05,0.009,0.366,8599541.344,0.2964306191722232,0.7035693808277768,,
8827.0,26200.0,0.05,0.013,0.366,8593109.045,0.29662753094592886,0.7033724690540711,,
8917.0,26200.0,0.06,0.016,0.366,8586784.676,0.29681195879455935,0.7031880412054407,,
9007.0,26200.0,0.05,0.011,0.366,8580569.558,0.2969837320843279,0.7030162679156722,,
9097.0,26200.0,0.03,0.004,0.366,8574464.932,0.2971426912673214,0.7028573087326786,,
