easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
67000.0,2400.0,0.08,0.028,0.326,10170695.51,0.13393748026932878,0.8660625197306713,663611.8946427351,217.39297899265
67079.0,2400.0,0.07,0.025,0.326,10159108.111,0.13487898898357453,0.8651210110164255,,
67157.0,2400.0,0.1,0.044,0.326,10147481.671,0.13581508520462574,0.8641849147953743,647859.4751589481,364.3172114575588
67236.0,2400.0,0.1,0.044,0.326,10147481.671,0.13581508520462574,0.8641849147953743,,
67314.0,2400.0,0.08,0.029,0.326,10135816.2,0.13674569202644862,0.8632543079735514,551186.9552381355,359.26344050321836
67393.0,2400.0,0.11,0.048,0.325,10124111.709,0.13767073395465362,0.8623292660453463,,
67472.0,2400.0,0.09,0.033,0.325,10112368.215,0.1385901369821167,0.8614098630178832,939329.7834771592,368.530352923032
67550.0,2400.0,0.09,0.026,0.325,10100585.738,0.13950382866507263,0.8604961713349274,,
67629.0,2400.0,0.09,0.026,0.325,10100585.738,0.13950382866507263,0.8604961713349274,431138.92118068633,331.9619989188842
67707.0,2400.0,0.1,0.034,0.325,10088764.302,0.14041173819916944,0.8595882618008306,,
67786.0,2400.0,0.1,0.033,0.324,10076903.938,0.14131379649531972,0.8586862035046803,565643.0622545416,254.42209612809285
67865.0,2400.0,0.09,0.04,0.324,10065004.683,0.14220993625553457,0.8577900637444654,,
67943.0,2400.0,0.09,0.04,0.324,10065004.683,0.14220993625553457,0.8577900637444654,638804.4565475438,233.70535035861417
68022.0,2400.0,0.09,0.03,0.324,10053066.58,0.14310009204771226,0.8568999079522878,,
68100.0,2400.0,0.09,0.034,0.324,10041089.678,0.14398420038002785,0.8560157996199722,570100.4319415216,370.7512134307209
68179.0,2400.0,0.08,0.032,0.324,10029074.036,0.1448621997736987,0.8551378002263013,,
68258.0,2400.0,0.09,0.039,0.323,10017019.718,0.14573403083490033,0.8542659691650997,1347448.9877264795,335.9673093952367
68336.0,2400.0,0.09,0.039,0.323,10017019.718,0.14573403083490033,0.8542659691650997,,
68415.0,2400.0,0.09,0.04,0.323,10004926.799,0.14659963632470496,0.853400363675295,1344176.627228336,373.32836748521925
68494.0,2400.0,0.07,0.02,0.323,9992795.362,0.14745896122711097,0.852541038772889,,
68572.0,2400.0,0.08,0.03,0.323,9980625.499,0.1483119528151631,0.8516880471848369,902107.7672156979,319.2603339532274
68651.0,2400.0,0.1,0.043,0.323,9968417.312,0.14915856071414407,0.8508414392858559,,
68729.0,2400.0,0.1,0.043,0.323,9968417.312,0.14915856071414407,0.8508414392858559,432697.1640033792,246.04122577665157
68808.0,2400.0,0.09,0.037,0.322,9956170.915,0.14999873696264873,0.8500012630373512,,
68887.0,2400.0,0.09,0.036,0.322,9943886.431,0.15083243607015648,0.8491675639298435,724349.3353801908,244.97364187602554
68965.0,2400.0,0.08,0.03,0.322,9931563.994,0.15165961507166156,0.8483403849283384,,
69044.0,2400.0,0.08,0.03,0.322,9931563.994,0.15165961507166156,0.8483403849283384,663182.9256305741,361.90955411748973
69122.0,2400.0,0.07,0.022,0.322,9919203.75,0.1524802335787212,0.8475197664212788,,
69201.0,2400.0,0.08,0.032,0.322,9906805.857,0.15329425382678766,0.8467057461732124,701815.1552871426,280.2037197654535
69280.0,2400.0,0.08,0.025,0.321,9894370.486,0.15410164071876567,0.8458983592812344,,
69358.0,2400.0,0.1,0.032,0.321,9881897.819,0.15490236186410455,0.8450976381358954,571197.2784574939,235.81062637871133
69437.0,2400.0,0.1,0.032,0.321,9881897.819,0.15490236186410455,0.8450976381358954,,
69515.0,2400.0,0.07,0.023,0.321,9869388.052,0.15569638761402602,0.844303612385974,23144.771552457078,213.5068673039294
69594.0,2400.0,0.11,0.057,0.321,9856841.392,0.15648369109171484,0.8435163089082851,,
69673.0,2400.0,0.08,0.026,0.321,9844258.061,0.15726424821840246,0.8427357517815975,1147055.0031734863,312.13075990849205
69751.0,2400.0,0.1,0.038,0.321,9831638.294,0.1580380377342577,0.8419619622657423,,
69830.0,2400.0,0.1,0.038,0.321,9831638.294,0.1580380377342577,0.8419619622657423,392319.4520444503,319.92040988657516
69908.0,2400.0,0.09,0.036,0.32,9818982.339,0.1588050412144919,0.8411949587855081,,
69987.0,2400.0,0.1,0.042,0.32,9806290.459,0.15956524308071698,0.840434756919283,866877.6449981068,291.2679941120114
70066.0,2400.0,0.08,0.029,0.32,9793562.929,0.16031863060693943,0.8396813693930606,,
70144.0,2400.0,0.08,0.029,0.32,9793562.929,0.16031863060693943,0.8396813693930606,468141.00518303167,363.55858577476675
70223.0,2400.0,0.1,0.046,0.32,9780800.038,0.16106519392064478,0.8389348060793552,,
70301.0,2400.0,0.09,0.026,0.32,9768002.09,0.1618049259987904,0.8381950740012096,534093.6036784216,413.7895815579874
70380.0,2400.0,0.08,0.023,0.32,9755169.401,0.16253782265872568,0.8374621773412743,,
70459.0,2400.0,0.1,0.052,0.319,9742302.304,0.16326388254401064,0.8367361174559893,971978.11847164,266.79226954950946
70537.0,2400.0,0.1,0.052,0.319,9742302.304,0.16326388254401064,0.8367361174559893,,
