easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
77600.0,83300.0,0.05,0.012,0.336,10381535.923,0.15335050994868935,0.8466494900513106,392558.2472346099,251.36219413336931
77681.0,83300.0,0.05,0.013,0.336,10371588.527,0.15282505584821854,0.8471749441517815,,
77762.0,83300.0,0.04,0.006,0.336,10361515.378,0.15229557724575438,0.8477044227542456,,
77843.0,83300.0,0.04,0.006,0.336,10361515.378,0.15229557724575438,0.8477044227542456,,
77923.0,83300.0,0.03,0.003,0.336,10351318.168,0.15176217705333753,0.8482378229466625,,
78004.0,83300.0,0.04,0.006,0.335,10340998.576,0.1512249583653451,0.8487750416346549,,
78085.0,83300.0,0.04,0.007,0.335,10330558.274,0.15068402444435394,0.8493159755556461,,
78166.0,83300.0,0.03,0.003,0.335,10319998.921,0.15013947870710956,0.8498605212928905,,
78247.0,83300.0,0.03,0.003,0.335,10319998.921,0.15013947870710956,0.8498605212928905,,
78328.0,83300.0,0.03,0.002,0.335,10309322.171,0.14959142471068598,0.850408575289314,,
78408.0,83300.0,0.02,0.001,0.335,10298529.666,0.14903996613848547,0.8509600338615145,,
78489.0,83300.0,0.04,0.005,0.335,10287623.04,0.14848520678680782,0.8515147932131921,,
78570.0,83300.0,0.06,0.015,0.335,10276603.921,0.1479272505509325,0.8520727494490675,,
78651.0,83300.0,0.04,0.006,0.335,10265473.927,0.14736620141161683,0.8526337985883832,,
78732.0,83300.0,0.04,0.006,0.335,10265473.927,0.14736620141161683,0.8526337985883832,,
78813.0,83300.0,0.02,0.001,0.334,10254234.669,0.14680216342151312,0.8531978365784869,,
78893.0,83300.0,0.05,0.01,0.334,10242887.751,0.1462352406914866,0.8537647593085134,,
78974.0,83300.0,0.04,0.006,0.334,10231434.769,0.14566553737715837,0.8543344626228416,,
79055.0,83300.0,0.06,0.013,0.334,10219877.315,0.14509315766509187,0.8549068423349081,,
79136.0,83300.0,0.06,0.013,0.334,10219877.315,0.14509315766509187,0.8549068423349081,,
79217.0,83300.0,0.03,0.005,0.334,10208216.973,0.14451820575927785,0.8554817942407221,662826.330590477,253.4022781286775
79298.0,83300.0,0.05,0.01,0.334,10196455.322,0.14394078586728695,0.856059214132713,,
79378.0,83300.0,0.05,0.008,0.334,10184593.935,0.14336100218647493,0.856638997813525,,
79459.0,83300.0,0.05,0.012,0.334,10172634.38,0.14277895889010164,0.8572210411098984,,
79540.0,83300.0,0.05,0.012,0.334,10172634.38,0.14277895889010164,0.8572210411098984,,
79621.0,83300.0,0.07,0.022,0.333,10160578.223,0.14219476011327,0.85780523988673,,
79702.0,83300.0,0.05,0.01,0.333,10148427.022,0.14160850993883076,0.8583914900611692,,
79783.0,83300.0,0.04,0.006,0.333,10136182.333,0.14102031238302315,0.8589796876169769,,
79863.0,83300.0,0.03,0.003,0.333,10123845.709,0.14043027138125297,0.859569728618747,,
79944.0,83300.0,0.03,0.003,0.333,10123845.709,0.14043027138125297,0.859569728618747,,
80025.0,83300.0,0.05,0.009,0.333,10111418.699,0.13983849077326285,0.8601615092267372,,
80106.0,83300.0,0.02,0.002,0.333,10098902.851,0.13924507428863975,0.8607549257113603,,
80187.0,83300.0,0.04,0.005,0.333,10086299.709,0.13865012553171474,0.8613498744682853,,
80268.0,83300.0,0.05,0.01,0.332,10073610.816,0.13805374796658132,0.8619462520334187,,
80349.0,83300.0,0.05,0.01,0.332,10073610.816,0.13805374796658132,0.8619462520334187,,
80429.0,83300.0,0.05,0.012,0.332,10060837.713,0.13745604490176383,0.8625439550982361,,
80510.0,83300.0,0.04,0.006,0.332,10047981.94,0.13685711947460674,0.8631428805253932,,
80591.0,83300.0,0.04,0.006,0.332,10035045.037,0.13625707463576445,0.8637429253642356,,
80672.0,83300.0,0.02,0.002,0.332,10022028.544,0.13565601313308848,0.8643439868669115,,
80753.0,83300.0,0.03,0.003,0.332,10008933.999,0.13505403749558406,0.8649459625044159,,
80834.0,83300.0,0.03,0.003,0.332,10008933.999,0.13505403749558406,0.8649459625044159,897143.8989908693,247.96001822729673
80914.0,83300.0,0.04,0.005,0.331,9995762.943,0.1344512500168842,0.8655487499831158,,
