easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
46700.0,44300.0,0.05,0.008,0.315,12486044.488,0.1922073386741217,0.8077926613258783,1064405.179270213,356.92086537540985
46726.0,44300.0,0.05,0.008,0.315,12486044.488,0.1922073386741217,0.8077926613258783,,
46752.0,44300.0,0.07,0.025,0.316,12491320.163,0.19213651009758592,0.8078634899024141,,
46779.0,44300.0,0.07,0.025,0.316,12491320.163,0.19213651009758592,0.8078634899024141,589091.5101127276,324.9201511687205
46805.0,44300.0,0.07,0.025,0.316,12491320.163,0.19213651009758592,0.8078634899024141,,
46831.0,44300.0,0.07,0.025,0.316,12491320.163,0.19213651009758592,0.8078634899024141,,
46857.0,44300.0,0.08,0.024,0.316,12496539.457,0.19206587213742504,0.8079341278625749,1155169.0156357933,290.54356456084264
46883.0,44300.0,0.08,0.024,0.316,12496539.457,0.19206587213742504,0.8079341278625749,,
46909.0,44300.0,0.08,0.024,0.316,12496539.457,0.19206587213742504,0.8079341278625749,,
46936.0,44300.0,0.08,0.024,0.316,12496539.457,0.19206587213742504,0.8079341278625749,661391.1461006829,324.18448527037793
46962.0,44300.0,0.04,0.005,0.316,12501701.169,0.19199540158419307,0.808004598415807,,
46988.0,44300.0,0.04,0.005,0.316,12501701.169,0.19199540158419307,0.808004598415807,,
47014.0,44300.0,0.04,0.005,0.316,12501701.169,0.19199540158419307,0.808004598415807,708450.613214776,191.96476153118965
47040.0,44300.0,0.04,0.005,0.316,12501701.169,0.19199540158419307,0.808004598415807,,
47066.0,44300.0,0.04,0.009,0.316,12506804.105,0.1919250754585672,0.8080749245414328,,
47093.0,44300.0,0.04,0.009,0.316,12506804.105,0.1919250754585672,0.8080749245414328,488319.4034530337,371.128103667485
47119.0,44300.0,0.04,0.009,0.316,12506804.105,0.1919250754585672,0.8080749245414328,,
47145.0,44300.0,0.04,0.009,0.316,12506804.105,0.1919250754585672,0.8080749245414328,,
47171.0,44300.0,0.08,0.027,0.316,12511847.083,0.1918548710618606,0.8081451289381394,652985.7288986966,318.23902481279964
47197.0,44300.0,0.08,0.027,0.316,12511847.083,0.1918548710618606,0.8081451289381394,,
47223.0,44300.0,0.08,0.027,0.316,12511847.083,0.1918548710618606,0.8081451289381394,,
47250.0,44300.0,0.08,0.027,0.316,12511847.083,0.1918548710618606,0.8081451289381394,221568.7663057451,324.4028659322168
47276.0,44300.0,0.06,0.018,0.316,12516828.932,0.191784766028162,0.808215233971838,,
47302.0,44300.0,0.06,0.018,0.316,12516828.932,0.191784766028162,0.808215233971838,,
47328.0,44300.0,0.06,0.018,0.316,12516828.932,0.191784766028162,0.808215233971838,1750532.849163016,310.0250372090792
47354.0,44300.0,0.05,0.008,0.316,12521748.5,0.19171473837814504,0.808285261621855,,
